,InletMethod,SMILES,RetentionTime,MolPol,IES,IsPublic
135,Standard_3min_col2_alk,CC(C)C[C@@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)O,141.12300000000005,207.7488560140639,-0.31638606730210383,Y
136,Standard_3min_col2_alk,O[C@H](CCc1ccccc1)C(=O)N[C@H](Cc2ccccc2)C(=O)O,57.7638,235.51307965171696,-0.3056174848548394,Y
137,Standard_3min_col2_alk,O[C@H](CCc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O,40.083,240.0085964162928,-0.3459480289042368,Y
138,EP_NH3_2,C[C@H]1NC2=NC(=O)c3[nH]ccc3N2Cc4ccc(Cl)cc14,101.5812,205.2970133491206,-0.22485321035660769,Y
139,EP_NH3_2,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(s2)c3c(C)cccc3C)cc1,91.161,302.25306621742936,-0.27911610155906263,Y
140,BEH_NH3_H2O_B2_4,CCS(=O)(=O)c1ccc(cc1)[C@H](CC(=O)N2CCCC2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,97.413,342.843005494764,-0.4896456327984922,Y
141,BEH_NH3_H2O_B2_4,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCc3ccccc3C2,94.287,233.40113746024846,-0.2826910640351312,Y
142,Standard_3min_col2_alk,CCOCC(=O)N1CCC(CC1)[C@@H](NC(=O)C)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,61.180200000000006,301.34768687878653,-0.5096574731643708,Y
143,Standard_3min_col2_alk,CC(=O)N[C@H](C1CCN(CC1)C(=O)CC2CC2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,67.02600000000001,303.2433519387262,-0.4832477998896175,Y
144,Standard_3min_col2_alk,CC(=O)N[C@H](C1CCN(CC1)C(=O)CC(C)(C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,60.291,312.9486403289212,-0.5365424672656149,Y
145,Standard_3min_col2_alk,COC(C)(C)C(=O)N1CCC(CC1)[C@@H](NC(=O)C)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,67.869,313.1756482747241,-0.5223393667202394,Y
146,Standard_3min_col2_alk,CC(=O)N[C@H](C1CCN(CC1)C(=O)C2(CC2)C#N)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,64.5492,304.59761961000453,-0.4971138765774095,Y
147,BEH_NH3_3,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2cccc(c2)c3ccccc3,98.4558,277.74707208281256,-0.3091226728841531,Y
148,BEH_NH3_3,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCc2ccncc2,121.3788,221.7454352433649,-0.3203999785114019,Y
149,BEH_NH3_3,Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCNCC4,132.8418,302.18701404833837,-0.4670505325569521,Y
150,Standard_3min_col3_sur,NC(=O)C1(CCN(CC1)C(=O)c2cccc3ccn(CCCc4cccs4)c23)c5ccc(Br)cc5F,126.0282,372.0077066260253,-0.3511081481609035,Y
151,Standard_3min_col3_sur,CN(C)c1ccc2cnn(c3cncc(NCCCNC(=O)OC(C)(C)C)n3)c2c1,117.5502,295.9870331821621,-0.3962591353871635,Y
152,Luna_NH3_1,C[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)c2ccccc2,33.8508,226.45997663766445,-0.29558709076928835,Y
153,Luna_NH3_1,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cccc(Cl)c2,71.36280000000002,215.0965925560341,-0.2734478719726892,Y
154,Luna_NH3_1,C[C@@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)c2ccccc2,94.287,226.4320701225224,-0.29516108490528004,Y
155,Luna_NH3_1,COc1ccc(NC(=O)[C@H](O)[C@H](N)Cc2ccccc2)cc1,109.917,219.30962381845225,-0.30754973579926176,Y
156,Luna_NH3_1,COc1cccc(NC(=O)[C@H](O)[C@H](N)Cc2ccccc2)c1,109.917,219.33274157191246,-0.3108195968851536,Y
157,Luna_NH3_1,COc1ccccc1NC(=O)[C@H](O)[C@H](N)Cc2ccccc2,103.665,219.41652374458363,-0.2994312109421054,Y
158,Standard_3min_col2_alk,NC(=O)C12CCN(CC1)C(=O)c3ccccc3c4oc(CNCc5cccc(Oc6cc2ccc6Cl)c5)cc4,175.7502,383.69590399069375,-0.3874258427999555,Y
159,BEH_NH3_3,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3ccccc3C,41.184,281.5149642358522,-0.2931242902937111,Y
160,Standard_3min_col3_sur,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3nc4ccc(cc4s3)N(=O)=O,124.28399999999999,261.1242111372361,-0.2688286418597696,Y
161,Standard_3min_col3_sur,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3ccn(CCN4CCOCC4)n3,67.88579999999999,275.8151005387812,-0.34079772033083544,Y
162,Luna_NH3_1,CC(Oc1cccc2C(=O)N(CC(=O)NC3CCCc4nccnc34)C=Cc12)C(=O)O,169.31220000000005,285.4506456486134,-0.4051859113660863,Y
163,BEH_NH3_3,COCCCn1c(N)c(C(=O)Nc2ccc(C)cc2)c3nc4cc5OCCOc5cc4nc13,67.1952,312.5545896923539,-0.4096401473252125,Y
164,BEH_NH3_3,C[C@@H](C1CC1)N2Cc3cc4cc(c3C2=O)S(=O)(=O)NCCCCCN(C)C(=O)c5cccc(Nc6nc(C)c4s6)n5,127.632,413.581690716565,-0.5029723572730052,Y
165,BEH_NH3_3,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCN2CCOCC2,108.8748,219.7091560948042,-0.35128220391522885,Y
166,BEH_NH3_3,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCN2CCCCC2,169.31099999999995,226.64985420114448,-0.3312083823832538,Y
167,Luna_NH3_1,Cc1cc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)on1,36.9768,203.63288733105298,-0.2282344819697089,Y
168,Standard_3min_col2_alk,NC(=O)C1(CCN(CC1)C(=O)c2ccccc2c3oc(\C=C(/C#N)\c4ccccn4)cc3)c5ccc(Br)cc5F,112.5168,389.1421180956508,-0.3988145009481838,Y
169,Standard_3min_col2_alk,COC(=O)[C@H](NCc1oc(cc1)c2ccccc2C(=O)N3CCC(CC3)(C#N)c4ccc(Cl)c(OC)c4)c5cccs5,127.65,418.2199694450695,-0.41006938532221066,Y
170,Standard_3min_col2_alk,CC(=O)N[C@H](C1CCN(CC1)C(=O)C2(O)CC2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,59.49,296.24232798997417,-0.5137812167383942,Y
171,Standard_3min_col2_alk,CC(C)CCNC(=O)[C@@H](O)CCc1ccccc1,96.4962,189.6131519096392,-0.2350825115127896,Y
172,Standard_3min_col2_alk,C[C@H](NC(=O)[C@H](O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,113.3358,294.70007942427054,-0.4512076387449396,Y
173,Standard_3min_col2_alk,CC[C@H](C)[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)C(=O)O,45.1692,216.78842617270269,-0.3722204230068239,Y
174,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O,49.38180000000001,271.16312258369913,-0.4075187166736866,Y
175,EP_NH3_2,Cc1ccc(NC(=O)c2c(N)n(CCOCCNC(=O)OC(C)(C)C)c3nc4ccccc4nc23)cc1,73.4478,358.9359377450405,-0.4934630324412697,Y
176,EP_NH3_2,O[C@H](CNC(=O)CCN1CCc2ccccc12)COc3ccc(cc3)c4nc5ccccc5s4,94.2888,345.8608832625238,-0.3405044201756171,Y
177,EP_NH3_2,Cn1cncc1CC(=O)NC[C@@H](O)COc2ccc(cc2)c3nc4ccccc4s3,85.9518,299.9952390611401,-0.34001895611105964,Y
178,EP_NH3_2,Clc1ccc(NC(=O)NCCc2cnc3CCCCn23)cc1Cl,109.9188,235.11211404726555,-0.2577550107923701,Y
179,EP_NH3_2,Clc1ccc(NC(=O)NCCc2cn(Cc3ccccc3)c4ccccc24)cc1Cl,94.2888,312.7493821025948,-0.2555401532099132,Y
180,EP_NH3_2,Clc1ccc2c(CCNC(=O)Nc3ccc(Cl)c(Cl)c3)c[nH]c2c1,123.465,250.15208554820305,-0.23373736789852195,Y
181,EP_NH3_2,Fc1ccc2c(CCNC(=O)Nc3ccc(Cl)c(Cl)c3)c[nH]c2c1,113.0448,238.19363774771242,-0.2504248822088566,Y
182,BEH_NH3_3,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(OCC(=O)Nc3ccccc3)(C(F)(F)F)C(F)(F)F)cc1,76.5738,363.6686286252658,-0.4804807922625536,Y
183,Luna_NH3_1,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3ccc4ncoc4c3,65.112,231.7770526336272,-0.2606516341424148,Y
184,Luna_NH3_1,CN1Cc2ccc(NC(=O)c3cnn(c4ccccc4)c3C(F)(F)F)cc2C1,78.6582,253.4697301198046,-0.2676308138875305,Y
185,BEH_NH3_3,COC(=O)[C@H]1C[C@@]2(C[C@@H]1NC(=O)N[C@H]3C[C@]4(C[C@@H]3C(=O)OC)OCCC4(C)C)OCCC2(C)C,47.39700000000001,322.8395676736763,-0.4874805474060455,Y
186,BEH_NH3_3,CC(C)(C)C(=O)OCOC(=O)[C@H](NCc1oc(cc1)c2ccccc2C(=O)N3CCC(CC3)(C(=O)N)c4ccc(Br)cc4F)c5cccs5,93.2448,483.7384369765079,-0.5631031373927909,Y
187,Luna_NH3_1,C[C@@H](NC(=O)c1nc(N)nc2CCCc12)c3ccccc3,53.6502,207.6490487590588,-0.2855535562925229,Y
188,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(CC(=O)Nc2c(F)cc(cc2F)C(O)(C(F)(F)F)C(F)(F)F)cc1,101.5482,267.7760480193193,-0.3834953513722241,Y
189,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@H](CC(=O)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,95.7312,296.44383750048627,-0.44944080484660215,Y
190,BEH_NH3_3,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2csc(C)n2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,84.9102,368.1180209905895,-0.5066360062684138,Y
191,Standard_3min_col3_sur,CCCCOc1ccc(cc1)c2nn(cc2C)c3ccc(Cl)cc3,163.8558,252.11389292757943,-0.1707134730855152,Y
192,Standard_3min_col3_sur,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)NC3=CC(=O)NC=C3,81.3402,213.85282435884304,-0.27568145961832324,Y
193,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)C2COC2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,93.1812,324.0904360982148,-0.4964010373765473,Y
194,Standard_3min_col3_sur,CN(C)S(=O)(=O)c1ccc(NC(=O)c2cc(c3ccccc3)n(c2C)c4ccccc4)cc1C,135.22799999999998,351.9424191045262,-0.3477776887007992,Y
195,Luna_NH3_1,NS(=O)(=O)c1cccc(c1)[C@@H]2CNCc3c(Cl)cc(Cl)cc23,141.1782,234.2447383911113,-0.26241165918849696,Y
196,BEH_NH3_3,C[C@H](NC(=O)c1nn(C)cc1N)c2ccccc2,105.75,179.96076091206703,-0.2515309356464927,Y
197,Luna_NH3_1,CC(C)C[C@H](NC(=O)C[C@@H](N)Cc1ccccc1)C(=O)O,161.13000000000005,212.12000478844828,-0.3277280037318143,Y
198,HSS_C18_NH3_4,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(OC)(C(F)(F)F)C(F)(F)F)cc1,59.901,278.22783261578616,-0.3744764862365242,Y
199,EP_NH3_2,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3cc(OC)nn3C,53.6508,280.1318377738209,-0.3406262218324308,Y
200,EP_NH3_2,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3cccnc3C,61.0008,276.9239849318208,-0.31563015459363475,Y
201,Standard_3min_col4_sur,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CSSc2ccccn2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC1=O)[C@@H](C)O,123.441,560.7875574426977,-0.8181839850230805,Y
202,Standard_3min_col3_sur,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3ccccc3CN(C)C,64.5,314.29250424683653,-0.3419076197981488,Y
203,Standard_3min_col3_sur,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3cccnc3C,62.8158,276.9239849318208,-0.31563015459363475,Y
204,Standard_3min_col2_alk,CC(C)C[C@H](NC(=O)[C@H]1COc2ccccc2O1)C(=O)O,53.56200000000001,195.8884468540518,-0.30174954602623444,Y
205,Standard_3min_col4_sur,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc4cnc[nH]4)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCC(=O)N7CCC[C@H]7C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N8CCC[C@H]8C(=O)N9CCC[C@H]9C(=O)N%10CCC[C@H]%10C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)N)C(C)(C)SS[C@@H](C)CCOC(=O)N%11CCN(CC%11)S(=O)(=O)c%12ccc(cc%12)c%13cnc(N)c(n%13)C(=O)Nc%14cccnc%14,88.9482,3080.163960223759,-6.725675714195582,Y
206,Luna_NH3_1,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3cc(c4nc5ccccc5[nH]4)n(C)n3,109.9182,305.0225219495925,-0.342866274760778,Y
207,Luna_NH3_1,NC(=O)C1(CCN(CC1)C(=O)c2cccc3ncn(CC[C@H](C(=O)O)c4cccs4)c23)c5ccc(Br)cc5F,177.648,385.67442894044166,-0.4482226611549193,Y
208,Luna_NH3_1,CC(C)C[C@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)O,122.4222,207.71827278446636,-0.3113398576309667,Y
209,Luna_NH3_1,CC(C)C[C@H](NC(=O)[C@@H](O)CCc1ccccc1)C(=O)O,126.5898,207.68162820862844,-0.3124467749566029,Y
210,Luna_NH3_1,NC(=O)C1(CCN(CC1)C(=O)c2cccc3ccn(CCCc4cccs4)c23)c5ccc(Br)cc5F,82.90379999999998,372.0077066260253,-0.3511081481609035,Y
211,EP_NH3_2,CCOc1cc(ccc1OC[C@H](O)CNC(C)C)c2cccc(Cl)c2,57.8172,261.39482895253565,-0.26178295734281404,Y
212,Standard_3min_col3_sur,O[C@H](CCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)O,98.244,310.0241311561656,-0.4519989149509035,Y
213,Standard_3min_col3_sur,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3ccc(CC(=O)NC)nc3,68.7102,311.33742463260137,-0.4036546459956991,Y
214,EP_NH3_2,O=C(NCCc1c[nH]c2ccccc12)Nc3ccc(cc3)N(=O)=O,120.3378,226.66102010429557,-0.2805398958786049,Y
215,Standard_3min_col2_alk,CCn1nc(C)c(c1C)S(=O)(=O)Nc2cc(cnc2Cl)c3sc(NC(=O)C)cc3C,49.3428,312.971326667902,-0.3611682684995296,Y
216,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCc3ccccc3C2,88.9182,233.40113746024846,-0.2826910640351312,Y
217,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCc2cccnc2,64.4988,221.7482119861902,-0.31952574255501226,Y
218,Standard_3min_col3_sur,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSc1ccccn1)[C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O,94.81200000000001,570.1863053572639,-0.8921732873567518,Y
219,Standard_3min_col3_sur,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSc1ccccn1)[C@@H](C)O)C(C)C)C(C)C)C(=O)O,67.0272,551.1657894649213,-1.0263048963871846,Y
220,EP_NH3_2,CCS(=O)(=O)c1ccc(CNC(=O)c2cnc(s2)c3ccccc3C4=CN(C)C(=O)C=C4)cc1,98.4558,349.0768338620483,-0.3668706860542155,Y
221,Standard_3min_col2_alk,CN1CCN(CCOc2cccc(CN3C[C@@H]4C[C@H]3CN4c5cnc(F)c(Nc6ncc(C)c(Nc7ccccc7F)n6)c5)c2)CC1,161.3322,454.46392002155164,-0.5138564696216874,Y
222,Standard_3min_col3_sur,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)NC3=CC(=O)NC=C3,177.32999999999996,213.85282435884304,-0.27568145961832324,Y
223,Standard_3min_col3_sur,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3cccc(c3)C#N,173.9598,226.853739903699,-0.2480298294553778,Y
224,Standard_3min_col3_sur,CN1CCc2cc(NC(=O)c3cnn(c4ccccc4)c3C(F)(F)F)ccc2C1,80.499,265.2749311049323,-0.2768034926346346,Y
225,EP_NH3_2,CN(C(=O)C)c1nc(C)c(s1)c2cnc(Cl)c(NS(=O)(=O)c3cn(C)c(C)n3)c2,102.624,296.8216967537838,-0.3748708982417247,Y
226,EP_NH3_2,COc1ccc(c(OC)c1)S(=O)(=O)Nc2cncc(c2)c3sc(NC(=O)C)nc3C,100.5402,300.50336038282705,-0.3874251579028276,Y
227,Standard_3min_col3_sur,CN(C)S(=O)(=O)c1ccc(NC(=O)c2[nH]nc(c2C)c3ccccc3)cc1C,115.0332,284.2767875569121,-0.3389775742532488,Y
228,Standard_3min_col3_sur,COCCCn1c(N)c(C(=O)Nc2ccc(C)cc2)c3nc4cc(F)c(F)cc4nc13,149.5452,285.4296590608613,-0.3806566042078462,Y
229,Luna_NH3_1,CCOc1cc(ccc1OC[C@H](O)CNC(C)C)C2=CC(=O)N(CC)C(=C2)C,103.665,284.34438457458344,-0.3410505755083927,Y
230,BEH_NH3_3,COc1cccc(c1)[C@@H](CCC#N)NC(=O)C2(CCN(CC2)C(=O)c3ccccc3c4oc(CNCc5cccs5)cc4)c6ccc(Br)cc6F,104.709,515.9289588895858,-0.4849102321782761,Y
231,Standard_3min_col3_sur,CN(C)C(=O)[C@H](O)[C@H](N)Cc1ccccc1,42.60780000000001,163.5174021402201,-0.2501921642791625,Y
232,Standard_3min_col3_sur,C[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)c2ccccc2,116.70299999999999,226.45997663766445,-0.29558709076928835,Y
233,Standard_3min_col3_sur,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cccc(c2)c3ccccc3,84.70920000000002,265.8040499931027,-0.2987504874517621,Y
234,EP_NH3_2,Nc1cccc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)c1,78.6582,222.76624735135638,-0.2801337381857241,Y
235,BEH_NH3_H2O_B2_4,CCCCOc1ccc(cc1)c2n[nH]c3ncccc23,48.4392,200.6239223177476,-0.18703395333952846,Y
236,BEH_NH3_H2O_B2_4,CNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,112.0008,151.55186093517574,-0.2571104195043432,Y
237,EP_NH3_2,C[C@@H](C1CC1)N2Cc3cc4cc(c3C2=O)S(=O)(=O)NCCCCCN(C)C(=O)c5cccc(Nc6nc(C)c4s6)n5,117.21600000000001,413.581690716565,-0.5029723572730052,Y
238,EP_NH3_2,COC(=O)[C@H](NCc1oc(cc1)c2ccccc2C(=O)N3CCC(CC3)(C#N)c4ccc(Cl)c(O)c4)c5cccs5,84.90899999999998,406.1473131570687,-0.4124026905738952,Y
239,Standard_3min_col2_alk,CN(C)CCNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,62.8152,196.1701922916829,-0.3115466928762144,Y
240,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCOCC2,58.605,187.0768628624538,-0.2906253188622761,Y
241,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H]2CC[C@@H](O)CC2,57.7638,210.2290461619973,-0.33885274475373106,Y
242,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCCCC2,75.4452,193.91557888228851,-0.2718008302953581,Y
243,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2ccccc2c3ccccc3,104.9178,277.75054167083266,-0.30782206614592866,Y
244,Standard_3min_col2_alk,CC(C)C[C@H](NC(=O)C[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,133.54500000000002,325.26370773267575,-0.4419750812410742,Y
245,BEH_NH3_3,CN(C)S(=O)(=O)c1ccc(NC(=O)c2nnn(c2C)c3ccccc3)cc1C,43.23,279.7461984311593,-0.3341114995061892,Y
246,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NC2CCCCCC2,63.02700000000001,217.3802101486489,-0.30527896202850713,Y
247,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NC2CCCCC2,59.901,205.60023815218682,-0.2949048443691414,Y
248,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2cccc(c2)c3ccccc3,85.9512,277.74707208281256,-0.3091226728841531,Y
249,EP_NH3_2,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCc2ccncc2,80.7408,221.7454352433649,-0.3203999785114019,Y
250,Luna_NH3_1,CCS(=O)(=O)c1ccc(cc1)[C@@H](CC(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F)C(=O)OC,86.994,308.3573380561565,-0.4532098598748139,Y
251,Luna_NH3_1,CCS(=O)(=O)c1ccc(cc1)[C@@H](CC(=O)NCc2ncsc2C)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,99.49799999999999,379.8196543291597,-0.5253981012847121,Y
252,BEH_NH3_H2O_B2_4,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2cccnc2,138.05100000000002,209.99593808172958,-0.3081070804991897,Y
253,BEH_NH3_H2O_B2_4,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCc2ccccn2,128.673,210.0873053113823,-0.30633133580352706,Y
254,BEH_NH3_H2O_B2_4,CN(C)CCN(C)C(=O)[C@H](O)[C@H](N)Cc1ccccc1,200.571,208.13762504555626,-0.3043167943075468,Y
255,BEH_NH3_H2O_B2_4,CN(C)CCNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,200.571,196.1701922916829,-0.3115466928762144,Y
256,BEH_NH3_H2O_B2_4,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NC2CCCCCC2,93.2448,217.3802101486489,-0.30527896202850713,Y
257,Luna_NH3_1,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCC(=O)NCC(=O)NCC(=O)NCCCCNC(=O)CNC(=O)CNC(=O)CNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)c6cc(Cl)cc(Cl)c6C1,176.604,741.0829381564616,-1.0330591861483358,Y
258,Luna_NH3_1,CSCC[C@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)OC(C)(C)C,66.1542,263.18612507685657,-0.33405339875939977,Y
259,Luna_NH3_1,CC(C)C[C@@H](NC(=O)[C@H](O)CCc1ccccc1)C(=O)OC(C)(C)C,35.9358,255.20996920796497,-0.3406847840727665,Y
260,Luna_NH3_1,CC(C)(C)OC(=O)[C@H](Cc1ccc(OC(C)(C)C)cc1)NC(=O)[C@H](O)CCc2ccccc2,17.1798,335.1001093701392,-0.3910331351038367,Y
261,Luna_NH3_1,O[C@H](CCc1ccccc1)C(=O)N[C@H](Cc2ccccc2)C(=O)O,154.7238,235.51307965171696,-0.3056174848548394,Y
262,Standard_3min_col2_alk,Cc1ccccc1NC(=O)[C@H](O)[C@H](N)Cc2ccccc2,179.0172,214.49817663007963,-0.28633561286586834,Y
263,Standard_3min_col2_alk,C[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)c2ccccc2,113.3412,226.45997663766445,-0.29558709076928835,Y
264,BEH_NH3_3,CC(C)(C)OC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](O)CCc2ccccc2,24.474,282.982298550528,-0.3352141173307041,Y
265,EP_NH3_2,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)[C@@H](C)O)C(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,99.49799999999999,317.25273182550546,-0.516609878505958,Y
266,Luna_NH3_1,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)NCCc2cccnc2,115.1268,221.7482119861902,-0.31952574255501226,Y
267,Std_col2_pH3_10min,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC1=O)[C@@H](C)CC)[C@@H](C)O,248.02320000000003,478.828272767209,-0.927201510192446,Y
268,EP_NH3_2,Cc1cc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)on1,76.5738,203.63288733105298,-0.2282344819697089,Y
269,EP_NH3_2,Cc1cnc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)s1,32.8098,218.3935260326064,-0.2267649009896119,Y
270,EP_NH3_2,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3oc4ccc(Cl)cc4n3,54.6918,244.5833836261673,-0.2494543688156157,Y
271,EP_NH3_2,FC(F)(F)c1c(cnn1c2ccccc2)C(=O)Nc3nc(CN4CCCC4)cs3,84.9102,269.6477230932972,-0.2921724086084361,Y
272,Standard_3min_col2_alk,N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N2CCCc3ccccc23,173.96099999999996,233.348448687632,-0.2750468976247548,Y
273,Standard_3min_col2_alk,CN(C)CCCNC(=O)[C@H](O)[C@H](N)Cc1ccccc1,65.3412,207.959040132422,-0.32201461709108725,Y
